thisN,thisTrialN,thisRepN,Trials,leftImgPath,rightImgPath,PracCorrectScan,PracCorrectPilot,advanceScreenPress2.keys,advanceScreenPress2.rt,advanceScreenPress2.duration,pracRespPress.keys,key_resp.keys,key_resp.rt,key_resp.duration,pracResp.keys,pracResp.corr,pracResp.rt,pracResp.duration,advanceScreenPress3.keys,advanceScreenPress3.rt,advanceScreenPress3.duration,advanceScreen4.keys,advanceScreen4.rt,advanceScreen4.duration,Runs,trialOrder,condition,fixationDuration,outcomeDelay,optcorrect,CBDrifts,CondOrder,advanceToTrigger.keys,advanceToTrigger.rt,advanceToTrigger.duration,scannerTriggerKey.keys,optimalImg,suboptimalImg,optimalSide,suboptimalSide,optimalResponse,suboptimalResponse,leftImage,rightImage,startFixOnTime,cueOnTime,responseTime,optedSide,optedImg,cueOffTime,cueResp.keys,cueResp.corr,cueResp.rt,cueResp.duration,optedFor,accuracy,outcome,Feedback,gainLossAmount,runningBankTotal,feedbackTime,feedbackOffTime,fixationTime,advanceScreenPress_2.keys,advanceScreenPress_2.rt,advanceScreenPress_2.duration,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,runOffTime,thisRow.t,notes,introDir.started,pracDirText.started,advanceScreenPress.started,introDir.stopped,advanceScreenPress.keys,advanceScreenPress.rt,advanceScreenPress.duration,pracDir1.started,choiceDirText.started,advanceScreenPress2.started,prac2Image.started,prac1Image.started,pracRespPress.started,pracDir1.stopped,pracBlock.advanceScreenPress2.keys,pracBlock.advanceScreenPress2.rt,pracBlock.advanceScreenPress2.duration,pracBlock.pracRespPress.keys,pracDir2.started,fixDirText.started,key_resp.started,pracDir2.stopped,pracBlock.key_resp.keys,pracBlock.key_resp.rt,pracBlock.key_resp.duration,pracCue.started,pracLeftImg.started,pracRightImg.started,pracResp.started,pracCue.stopped,practice.pracResp.keys,practice.pracResp.corr,practice.pracResp.rt,practice.pracResp.duration,pracJitter.started,pracFix.started,pracJitter.stopped,pracOut.started,pracOutText.started,pracOutFix.started,pracOutText.stopped,pracOutFix.stopped,pracOut.stopped,pracLeftImg.stopped,pracRightImg.stopped,pracResp.stopped,pracFix.stopped,gainDirs.started,advanceScreenPress3.started,gainDirText.started,highgainframe.started,lowgainframe.started,highgainTopLabel.started,lowgainTopLabel.started,highgainBottomLabel.started,lowgainBottomLabel.started,highGainLabel.started,lowGainLabel.started,gainDirs.stopped,pracBlock.advanceScreenPress3.keys,pracBlock.advanceScreenPress3.rt,pracBlock.advanceScreenPress3.duration,lossDirs.started,advanceScreen4.started,lossDirText.started,highLossFrame.started,lowLossFrame.started,highLossTopLabel.started,lowLossTopLabel.started,highLossBottomLabel.started,lowLossBottomLabel.started,highLossLabel.started,lowLossLabel.started,lossDirs.stopped,pracBlock.advanceScreen4.keys,pracBlock.advanceScreen4.rt,pracBlock.advanceScreen4.duration,summaryDirections.started,summary.started,advanceScreenPress4.started,summaryDirections.stopped,advanceScreenPress4.keys,advanceScreenPress4.rt,advanceScreenPress4.duration,getReady.started,getReadyText.started,advanceToTrigger.started,getReady.stopped,runs.advanceToTrigger.keys,runs.advanceToTrigger.rt,runs.advanceToTrigger.duration,waitForScanner.started,waitForScanner.stopped,runs.scannerTriggerKey.keys,trials.optimalImg,trials.suboptimalImg,trials.optimalSide,trials.suboptimalSide,trials.optimalResponse,trials.suboptimalResponse,trials.leftImage,trials.rightImage,trials.startFixOnTime,cue.started,startFixStatic.started,frame1.started,staticISI.started,startFixStatic.stopped,leftCue.started,rightCue.started,cueResp.started,topFrameText.started,bottomFrameText.started,trials.cueOnTime,trials.responseTime,cue.stopped,trials.optedSide,trials.optedImg,trials.cueOffTime,trials.cueResp.keys,trials.cueResp.corr,trials.cueResp.rt,trials.cueResp.duration,outcomeDelayRoutine.started,frame1Fix.started,outcomeDelayFix.started,topFrameTextFix.started,bottomFrameTextFix.started,frame1Fix.stopped,outcomeDelayFix.stopped,topFrameTextFix.stopped,bottomFrameTextFix.stopped,outcomeDelayRoutine.stopped,trials.optedFor,trials.accuracy,trials.outcome,trials.Feedback,trials.gainLossAmount,trials.runningBankTotal,trials.feedbackTime,outcomeRoutine.started,outcomeText.started,frameOut.started,topFrameTextOut.started,bottomFrameTextOut.started,outcomeRoutine.stopped,trials.feedbackOffTime,trials.fixationTime,fixation.started,fixationCrosshair.started,frameFix.started,fixationCrosshair.stopped,frameFix.stopped,fixation.stopped,outcomeText.stopped,frameOut.stopped,topFrameTextOut.stopped,bottomFrameTextOut.stopped,frame1.stopped,leftCue.stopped,rightCue.stopped,cueResp.stopped,topFrameText.stopped,bottomFrameText.stopped,trials.runOffTime,breakScreen.started,breakText.started,advanceScreenPress_2.started,breakScreen.stopped,runs.advanceScreenPress_2.keys,runs.advanceScreenPress_2.rt,runs.advanceScreenPress_2.duration,getReadyText.stopped,done.started,endExperiment.started,endTaskPress.started,done.stopped,endTaskPress.keys,endTaskPress.rt,endTaskPress.duration,participant,session,startFromRun,mode,practice,date,expName,psychopyVersion,frameRate,cuePairs,expStartTime,expStart,bank,
12,12,0,,,,,,,,,,,,,,,,,,,,,,,Run2,73,highloss,1.0,2.0,1,Drift2,3,space,20.532304166990798,None,None,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,85.64740483299829,86.16612650000025,86.75817137496779,right,stimuli_sets/set1_3.png,88.65103795798495,right,1,0.5728830419830047,0.08207645796937868,optimal,1,True,1,0,4.0,90.65099408297101,91.65120887500234,91.65128925000317,,,,,,,,,,,,0,1,1,1,0,12,12,12,,656.9332004999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,85.64740483299829,656.9261102500022,656.9332004999742,656.9332004999742,0.008343749970663339,657.4380117919645,657.4380117919645,657.4380117919645,657.4380117919645,657.4380117919645,657.4380117919645,86.16612650000025,86.75817137496779,659.9231195829925,right,stimuli_sets/set1_3.png,88.65103795798495,right,1,0.5728830419830047,0.08207645796937868,659.9274428329663,659.9334841250093,659.9334841250093,659.9334841250093,659.9334841250093,661.9382976249908,661.9382976249908,661.9382976249908,661.9382976249908,661.9229799169698,optimal,1,True,1,0,4.0,90.65099408297101,661.9316336669726,661.9382976249908,661.9382976249908,661.9382976249908,661.9382976249908,662.9232899579802,91.65120887500234,91.65128925000317,662.9234738329542,662.930509458005,662.930509458005,663.9351131249568,663.9351131249568,663.9181842499529,662.930509458005,662.930509458005,662.930509458005,662.930509458005,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,4.0,
13,13,0,,,,,,,,,,,,,,,,,,,,,,,Run2,74,highgain,1.5,2.0,1,Drift4,5,space,20.532304166990798,None,None,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,92.64899212500313,93.1675373329781,93.89615995797794,right,stimuli_sets/set1_7.png,95.65128824999556,right,1,0.694918458990287,0.12632608297280967,optimal,1,True,1,0.5,4.5,97.65034408296924,98.65277249994688,98.65284062497085,,,,,,,,,,,,0,1,1,1,0,13,13,13,,663.9351131249568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,92.64899212500313,663.9278004579828,663.9351131249568,663.9351131249568,0.009580333018675447,664.4394619169761,664.4394619169761,664.4394619169761,664.4394619169761,664.4394619169761,664.4394619169761,93.1675373329781,93.89615995797794,666.9233708749525,right,stimuli_sets/set1_7.png,95.65128824999556,right,1,0.694918458990287,0.12632608297280967,666.9276989169884,666.933378332993,666.933378332993,666.933378332993,666.933378332993,668.9395922920085,668.9395922920085,668.9395922920085,668.9395922920085,668.9223397499882,optimal,1,True,1,0.5,4.5,97.65034408296924,668.9314840830048,668.9395922920085,668.9395922920085,668.9395922920085,668.9395922920085,669.924866916961,98.65277249994688,98.65284062497085,669.9250095830066,669.9309526669676,669.9309526669676,671.4394621249521,671.4394621249521,671.4224497919786,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,4.5,
14,14,0,,,,,,,,,,,,,,,,,,,,,,,Run2,75,lowloss,1.0,1.5,1,Drift3,3,space,20.532304166990798,None,None,set1_5.png,set1_6.png,right,left,right,left,stimuli_sets/set1_6.png,stimuli_sets/set1_5.png,100.15307429200038,100.67230337497313,101.41633383295266,right,stimuli_sets/set1_5.png,103.16061029199045,right,1,0.7294919999549165,0.17531233403133228,optimal,1,True,1,0,4.5,104.66211145796115,105.65984545799438,105.6598735829466,,,,,,,,,,,,0,1,1,1,0,14,14,14,,671.4394621249521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_5.png,set1_6.png,right,left,right,left,stimuli_sets/set1_6.png,stimuli_sets/set1_5.png,100.15307429200038,671.4319063329604,671.4394621249521,671.4394621249521,0.009436791006010026,671.9442241669749,671.9442241669749,671.9442241669749,671.9442241669749,671.9442241669749,671.9442241669749,100.67230337497313,101.41633383295266,674.4326639579958,right,stimuli_sets/set1_5.png,103.16061029199045,right,1,0.7294919999549165,0.17531233403133228,674.4379522919771,674.4459363329806,674.4459363329806,674.4459363329806,674.4459363329806,675.9465966669959,675.9465966669959,675.9465966669959,675.9465966669959,675.9341422079597,optimal,1,True,1,0,4.5,104.66211145796115,675.939906249987,675.9465966669959,675.9465966669959,675.9465966669959,675.9465966669959,676.9319600829622,105.65984545799438,105.6598735829466,676.9320264999988,676.9481718330062,676.9481718330062,677.9497666249517,677.9497666249517,677.9365376249771,676.9481718330062,676.9481718330062,676.9481718330062,676.9481718330062,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,4.5,
15,15,0,,,,,,,,,,,,,,,,,,,,,,,Run2,76,highloss,1.0,1.5,1,Drift2,4,space,20.532304166990798,None,None,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,106.6662765420042,107.18269883299945,107.96055216697278,right,stimuli_sets/set1_3.png,109.67671633296413,right,1,0.7632222499814816,0.10186816699570045,optimal,1,True,1,0,4.5,111.18201741698431,112.18196674995124,112.18203808297403,,,,,,,,,,,,0,1,1,1,0,15,15,15,,677.9497666249517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,106.6662765420042,677.9421998749604,677.9497666249517,677.9497666249517,0.005610541033092886,678.4546134999837,678.4546134999837,678.4546134999837,678.4546134999837,678.4546134999837,678.4546134999837,107.18269883299945,107.96055216697278,680.9487930419855,right,stimuli_sets/set1_3.png,109.67671633296413,right,1,0.7632222499814816,0.10186816699570045,680.951188749983,680.9623622079962,680.9623622079962,680.9623622079962,680.9623622079962,682.4666647919803,682.4666647919803,682.4666647919803,682.4666647919803,682.453914499958,optimal,1,True,1,0,4.5,111.18201741698431,682.4583261669613,682.4666647919803,682.4666647919803,682.4666647919803,682.4666647919803,683.4540498330025,112.18196674995124,112.18203808297403,683.4542307079537,683.4623047079658,683.4623047079658,684.4744482499664,684.4744482499664,684.4463907919708,683.4623047079658,683.4623047079658,683.4623047079658,683.4623047079658,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,4.5,
16,16,0,,,,,,,,,,,,,,,,,,,,,,,Run2,77,highgain,1.5,2.0,1,Drift4,6,space,20.532304166990798,None,None,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,113.17612799996277,113.69211312499829,114.41929033299675,right,stimuli_sets/set1_7.png,116.17454212496523,right,1,0.7151059999596328,0.1336725419969298,optimal,1,True,1,0.5,5.0,118.1756499579642,119.17715037497692,119.1771916669677,,,,,,,,,,,,0,1,1,1,0,16,16,16,,684.4744482499664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,113.17612799996277,684.4536806669785,684.4744482499664,684.4744482499664,0.007266083033755422,684.9640402079676,684.9640402079676,684.9640402079676,684.9640402079676,684.9640402079676,684.9640402079676,113.69211312499829,114.41929033299675,687.446606249956,right,stimuli_sets/set1_7.png,116.17454212496523,right,1,0.7151059999596328,0.1336725419969298,687.4515403749538,687.4579623329919,687.4579623329919,687.4579623329919,687.4579623329919,689.4634057079675,689.4634057079675,689.4634057079675,689.4634057079675,689.4476336669759,optimal,1,True,1,0.5,5.0,118.1756499579642,689.4558425419964,689.4634057079675,689.4634057079675,689.4634057079675,689.4634057079675,690.4492435419816,119.17715037497692,119.1771916669677,690.4493503329577,690.4705555419787,690.4705555419787,691.9672071670066,691.9672071670066,691.9598624999635,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,5.0,
17,17,0,,,,,,,,,,,,,,,,,,,,,,,Run2,78,highgain,2.0,2.0,1,Drift4,7,space,20.532304166990798,None,None,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,120.68884762498783,121.19993458298268,121.83335400000215,left,stimuli_sets/set1_7.png,123.69424437498674,left,1,0.6020640829810873,0.08331895904848352,optimal,1,True,1,0.5,5.5,125.69928483298281,126.69951341697015,126.699550832971,,,,,,,,,,,,0,1,1,1,0,17,17,17,,691.9672071670066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,120.68884762498783,691.9610401669634,691.9672071670066,691.9672071670066,0.0011678750161081553,692.4718181249918,692.4718181249918,692.4718181249918,692.4718181249918,692.4718181249918,692.4718181249918,121.19993458298268,121.83335400000215,694.9663104169886,left,stimuli_sets/set1_7.png,123.69424437498674,left,1,0.6020640829810873,0.08331895904848352,694.9664651670028,694.9829616670031,694.9829616670031,694.9829616670031,694.9829616670031,696.9788928749622,696.9788928749622,696.9788928749622,696.9788928749622,696.9713008749532,optimal,1,True,1,0.5,5.5,125.69928483298281,696.971470916993,696.9788928749622,696.9788928749622,696.9788928749622,696.9788928749622,697.971621457953,126.69951341697015,126.699550832971,697.9717025829596,697.9881317919935,697.9881317919935,699.9838261670084,699.9838261670084,699.973676041991,697.9881317919935,697.9881317919935,697.9881317919935,697.9881317919935,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,5.5,
18,18,0,,,,,,,,,,,,,,,,,,,,,,,Run2,79,lowgain,2.0,1.5,1,Drift1,5,space,20.532304166990798,None,None,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,128.7028277919744,129.21834487497108,130.0458738329471,left,stimuli_sets/set1_1.png,131.71099158294965,left,1,0.8067158340127207,0.07485616597114131,optimal,1,True,1,0.25,5.75,133.21785058296518,134.22135570796672,134.22139783296734,,,,,,,,,,,,0,1,1,1,0,18,18,18,,699.9838261670084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,128.7028277919744,699.9782595419674,699.9838261670084,699.9838261670084,0.004559250024612993,700.4902351669734,700.4902351669734,700.4902351669734,700.4902351669734,700.4902351669734,700.4902351669734,129.21834487497108,130.0458738329471,702.9830671249656,left,stimuli_sets/set1_1.png,131.71099158294965,left,1,0.8067158340127207,0.07485616597114131,702.985917791957,703.000453457993,703.000453457993,703.000453457993,703.000453457993,704.504453416972,704.504453416972,704.504453416972,704.504453416972,704.489824957971,optimal,1,True,1,0.25,5.75,133.21785058296518,704.496445583005,704.504453416972,704.504453416972,704.504453416972,704.504453416972,705.4934474579641,134.22135570796672,134.22139783296734,705.4935562500032,705.499764291977,705.499764291977,707.5056226250017,707.5056226250017,707.4920359999523,,,,,702.9828993749688,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,5.75,
19,19,0,,,,,,,,,,,,,,,,,,,,,,,Run2,80,highloss,1.0,1.5,1,Drift2,5,space,20.532304166990798,None,None,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,136.22120770800393,136.7393584169913,137.50858716695802,right,stimuli_sets/set1_4.png,139.22878279199358,right,0,0.7540344159933738,0.06215150002390146,suboptimal,0,False,0,-0.5,5.25,140.72435949998908,141.73017504200106,141.73022199998377,,,,,,,,,,,,0,1,1,1,0,19,19,19,,707.5056226250017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,136.22120770800393,707.4988453749684,707.5056226250017,707.5056226250017,0.006764958030544221,708.0112676249701,708.0112676249701,708.0112676249701,708.0112676249701,708.0112676249701,708.0112676249701,136.7393584169913,137.50858716695802,710.5008546249592,right,stimuli_sets/set1_4.png,139.22878279199358,right,0,0.7540344159933738,0.06215150002390146,710.5056915419991,710.5126948329853,710.5126948329853,710.5126948329853,710.5126948329853,712.0083256670041,712.0083256670041,712.0083256670041,712.0083256670041,711.9963911669911,suboptimal,0,False,0,-0.5,5.25,140.72435949998908,712.0020965829608,712.0083256670041,712.0083256670041,712.0083256670041,712.0083256670041,713.002265499963,141.73017504200106,141.73022199998377,713.0023815419991,713.0184388749767,713.0184388749767,714.0156848749612,714.0156848749612,714.0058254169999,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,5.25,
20,20,0,,,,,,,,,,,,,,,,,,,,,,,Run2,81,highloss,1.5,2.0,1,Drift2,6,space,20.532304166990798,None,None,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,142.73520391696366,143.24749833298847,143.67842854198534,left,stimuli_sets/set1_3.png,145.749004332989,left,1,0.41964870801893994,0.072327709000092,optimal,1,True,1,0,5.25,147.74922145798337,148.74603724997723,148.7460727079888,,,,,,,,,,,,0,1,1,1,0,20,20,20,,714.0156848749612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,142.73520391696366,714.0074236249784,714.0156848749612,714.0156848749612,0.0015692919841967523,714.5193888749927,714.5193888749927,714.5193888749927,714.5193888749927,714.5193888749927,714.5193888749927,143.24749833298847,143.67842854198534,717.0210882920073,left,stimuli_sets/set1_3.png,145.749004332989,left,1,0.41964870801893994,0.072327709000092,717.0212169999722,717.0377514169668,717.0377514169668,717.0377514169668,717.0377514169668,719.031070166966,719.031070166966,719.031070166966,719.031070166966,719.0212387499632,optimal,1,True,1,0,5.25,147.74922145798337,719.0241033749771,719.031070166966,719.031070166966,719.031070166966,719.031070166966,720.0181444999762,148.74603724997723,148.7460727079888,720.0182257499546,720.0346872920054,720.0346872920054,721.5506779999705,721.5506779999705,721.5353139999788,720.0346872920054,720.0346872920054,720.0346872920054,720.0346872920054,717.0209359169821,717.0209359169821,717.0209359169821,717.0209359169821,717.0209359169821,717.0209359169821,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,5.25,
21,21,0,,,,,,,,,,,,,,,,,,,,,,,Run2,82,lowgain,1.0,1.5,1,Drift1,6,space,20.532304166990798,None,None,set1_1.png,set1_2.png,right,left,right,left,stimuli_sets/set1_2.png,stimuli_sets/set1_1.png,150.26529645797564,150.78377624996938,151.824565332965,right,stimuli_sets/set1_1.png,153.26470800000243,right,1,1.010550457984209,0.09824462496908382,optimal,1,True,1,0.25,5.5,154.77905049995752,155.7926190829603,155.79266608296894,,,,,,,,,,,,0,1,1,1,0,21,21,21,,721.5506779999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_1.png,set1_2.png,right,left,right,left,stimuli_sets/set1_2.png,stimuli_sets/set1_1.png,150.26529645797564,721.5439410829567,721.5506779999705,721.5506779999705,0.008554166997782886,722.0556649169885,722.0556649169885,722.0556649169885,722.0556649169885,722.0556649169885,722.0556649169885,150.78377624996938,151.824565332965,724.5367711249855,right,stimuli_sets/set1_1.png,153.26470800000243,right,1,1.010550457984209,0.09824462496908382,724.5426927499939,724.5507228329661,724.5507228329661,724.5507228329661,724.5507228329661,726.0647809999646,726.0647809999646,726.0647809999646,726.0647809999646,726.0510375419981,optimal,1,True,1,0.25,5.5,154.77905049995752,726.058901582961,726.0647809999646,726.0647809999646,726.0647809999646,726.0647809999646,727.0647105829557,155.7926190829603,155.79266608296894,727.0648270829697,727.081899916986,727.081899916986,728.0852365829633,728.0852365829633,728.0715297079878,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,5.5,
